,unique_id,ds,XGBRegressor,SVR,LinearRegression,RandomForestRegressor,y
454,FOODS_3_228_TX_3_evaluation,2016-05-31,68.89148437976837,74.93668319224705,69.93924414199952,45.08649999999999,53.5
455,FOODS_3_252_CA_1_evaluation,2015-05-31,79.88510602712631,80.23119333576031,79.81810466982694,74.37802380952381,77.5
456,FOODS_3_252_CA_1_evaluation,2015-06-30,77.27021205425262,77.69208916651945,76.92813132906703,72.84052380952382,75.0
457,FOODS_3_252_CA_1_evaluation,2015-07-31,79.65531808137894,80.49695941727806,79.33914007608615,73.04635714285715,77.5
458,FOODS_3_252_CA_1_evaluation,2015-08-31,79.54042410850525,80.3174695262977,78.8207879360222,68.83135714285714,77.5
459,FOODS_3_252_CA_1_evaluation,2015-09-30,76.92553013563156,77.94019281238307,76.04753482170794,66.42635714285714,75.0
460,FOODS_3_252_CA_1_evaluation,2015-10-31,79.31063616275787,80.67646457773155,78.36300359221718,68.41135714285714,77.5
461,FOODS_3_252_CA_1_evaluation,2015-11-30,76.69574218988419,78.30787783302324,75.62380613954808,61.11760714285714,75.0
462,FOODS_3_252_CA_1_evaluation,2015-12-31,76.5808482170105,78.5208694015672,75.45605703846361,62.60260714285714,75.0
463,FOODS_3_252_CA_1_evaluation,2016-01-31,78.96595424413681,81.20491543478379,77.78840994960406,61.770107142857135,77.5
464,FOODS_3_252_CA_1_evaluation,2016-02-29,71.35106027126312,73.91378500190915,70.24620430407168,49.70510714285713,72.5
465,FOODS_3_252_CA_1_evaluation,2016-03-31,78.73616629838943,81.65159726221364,77.71737035508988,58.56510714285713,77.5
466,FOODS_3_252_CA_1_evaluation,2016-04-30,76.12127232551575,79.37181632015503,75.16228432203022,52.35010714285713,75.0
467,FOODS_3_252_CA_1_evaluation,2016-05-31,80.89148437976837,84.83220866000812,79.93450612820455,50.14813095238094,55.0
468,FOODS_3_252_CA_2_evaluation,2015-05-31,80.88510602712631,81.60065688576665,81.09771238384134,75.59145238095238,77.5
469,FOODS_3_252_CA_2_evaluation,2015-06-30,78.27021205425262,78.80103241026248,78.02767006535011,70.10145238095238,75.0
470,FOODS_3_252_CA_2_evaluation,2015-07-31,80.65531808137894,81.60348865502858,80.44579464356904,73.39145238095239,77.5
471,FOODS_3_252_CA_2_evaluation,2015-08-31,80.54042410850525,81.2926602410907,79.80301166284605,63.78145238095239,77.5
472,FOODS_3_252_CA_2_evaluation,2015-09-30,77.92553013563156,78.81100080889824,76.9068628158164,59.986452380952386,75.0
473,FOODS_3_252_CA_2_evaluation,2015-10-31,80.31063616275787,81.60227835482499,79.24774179706755,56.34145238095239,77.5
474,FOODS_3_252_CA_2_evaluation,2015-11-30,77.19574218988419,78.69695633695653,75.9078433718774,43.85145238095239,75.0
475,FOODS_3_252_CA_2_evaluation,2015-12-31,78.5808482170105,80.40143569017741,77.19772600938637,38.861452380952386,75.0
476,FOODS_3_252_CA_2_evaluation,2016-01-31,78.96595424413681,81.09076547360344,77.50864353681499,33.971452380952385,77.5
477,FOODS_3_252_CA_2_evaluation,2016-02-29,72.35106027126312,74.79500742713448,70.97224746315953,24.151452380952385,72.5
478,FOODS_3_252_CA_2_evaluation,2016-03-31,79.73616629838943,82.5507994140673,78.4811716332962,29.601452380952384,77.5
479,FOODS_3_252_CA_2_evaluation,2016-04-30,75.62127232551575,78.7806022258914,74.44929138822998,23.501452380952387,75.0
480,FOODS_3_252_CA_2_evaluation,2016-05-31,82.89148437976837,87.11486678996314,82.02180941388451,23.31290476190477,55.0
481,FOODS_3_252_CA_3_evaluation,2015-05-31,79.88510602712631,80.23119333576031,79.81810466982694,74.37802380952381,77.5
482,FOODS_3_252_CA_3_evaluation,2015-06-30,77.27021205425262,77.69208916651945,76.92813132906703,72.84052380952382,75.0
483,FOODS_3_252_CA_3_evaluation,2015-07-31,79.65531808137894,80.49695941727806,79.33914007608615,73.04635714285715,77.5
484,FOODS_3_252_CA_3_evaluation,2015-08-31,79.54042410850525,80.3174695262977,78.8207879360222,68.83135714285714,77.5
485,FOODS_3_252_CA_3_evaluation,2015-09-30,76.92553013563156,77.94019281238307,76.04753482170794,66.42635714285714,75.0
486,FOODS_3_252_CA_3_evaluation,2015-10-31,79.31063616275787,80.67646457773155,78.36300359221718,68.41135714285714,77.5
487,FOODS_3_252_CA_3_evaluation,2015-11-30,76.69574218988419,78.30787783302324,75.62380613954808,61.11760714285714,75.0
488,FOODS_3_252_CA_3_evaluation,2015-12-31,76.5808482170105,78.5208694015672,75.45605703846361,62.60260714285714,75.0
489,FOODS_3_252_CA_3_evaluation,2016-01-31,78.96595424413681,81.20491543478379,77.78840994960406,61.770107142857135,77.5
490,FOODS_3_252_CA_3_evaluation,2016-02-29,71.35106027126312,73.91378500190915,70.24620430407168,49.70510714285713,72.5
491,FOODS_3_252_CA_3_evaluation,2016-03-31,78.73616629838943,81.65159726221364,77.71737035508988,58.56510714285713,77.5
492,FOODS_3_252_CA_3_evaluation,2016-04-30,76.12127232551575,79.37181632015503,75.16228432203022,52.35010714285713,75.0
493,FOODS_3_252_CA_3_evaluation,2016-05-31,80.89148437976837,84.83220866000812,79.93450612820455,50.14813095238094,55.0
494,FOODS_3_252_CA_4_evaluation,2015-05-31,84.88510602712631,85.09887073304068,84.72585059372412,76.4995,75.0
495,FOODS_3_252_CA_4_evaluation,2015-06-30,82.27021205425262,82.1281810349365,81.51364726585228,73.4495,71.5
496,FOODS_3_252_CA_4_evaluation,2015-07-31,84.65531808137894,85.05943747516633,84.03507572646522,73.52125,77.5
497,FOODS_3_252_CA_4_evaluation,2015-08-31,84.54042410850525,84.05464444186183,82.80165101182229,65.27125,77.5
498,FOODS_3_252_CA_4_evaluation,2015-09-30,81.92553013563156,81.57229218848624,79.77487243367224,55.93124999999999,75.0
499,FOODS_3_252_CA_4_evaluation,2015-10-31,84.31063616275787,84.37246347886133,81.9316349407191,52.686249999999994,77.0
500,FOODS_3_252_CA_4_evaluation,2015-11-30,81.69574218988419,81.87694522918923,78.94837364139585,44.091249999999995,75.0
501,FOODS_3_252_CA_4_evaluation,2015-12-31,81.0808482170105,81.62292262305395,78.13320953972853,37.981249999999996,72.0
502,FOODS_3_252_CA_4_evaluation,2016-01-31,83.96595424413681,84.7691206951142,80.82105191646181,35.661249999999995,76.5
503,FOODS_3_252_CA_4_evaluation,2016-02-29,75.85106027126312,76.99936309303983,72.88086512153578,24.661249999999995,72.0
504,FOODS_3_252_CA_4_evaluation,2016-03-31,83.73616629838943,85.30116228630914,80.97286456812269,30.406249999999996,77.5
505,FOODS_3_252_CA_4_evaluation,2016-04-30,81.12127232551575,83.04126681509364,78.49932004806794,25.851249999999997,75.0
506,FOODS_3_252_CA_4_evaluation,2016-05-31,90.89148437976837,93.40101450257885,88.27908036361428,24.21575,55.0
507,FOODS_3_252_TX_1_evaluation,2015-05-31,84.88510602712631,85.24889356132901,84.8315783979879,77.00295238095238,77.5
508,FOODS_3_252_TX_1_evaluation,2015-06-30,82.27021205425262,82.26211448491212,81.7374598072614,74.38295238095237,74.5
509,FOODS_3_252_TX_1_evaluation,2015-07-31,84.65531808137894,85.2544049129438,84.2997760077504,74.30595238095238,77.5
510,FOODS_3_252_TX_1_evaluation,2015-08-31,84.54042410850525,84.25725650523883,83.05995607240507,65.35845238095237,77.5
511,FOODS_3_252_TX_1_evaluation,2015-09-30,81.92553013563156,81.74172077144455,80.01775577949958,54.63845238095237,75.0
512,FOODS_3_252_TX_1_evaluation,2015-10-31,84.31063616275787,84.55434310121085,82.17943826965008,52.573452380952375,77.5
513,FOODS_3_252_TX_1_evaluation,2015-11-30,81.69574218988419,82.04955662072526,79.18015801671548,44.32845238095237,75.0
514,FOODS_3_252_TX_1_evaluation,2015-12-31,81.5808482170105,82.29896459756293,78.87781051410384,39.92345238095237,76.0
515,FOODS_3_252_TX_1_evaluation,2016-01-31,83.96595424413681,84.94848849400341,81.05664937368108,38.25345238095237,77.5
516,FOODS_3_252_TX_1_evaluation,2016-02-29,76.35106027126312,77.67256798905964,73.602134489066,28.12345238095237,72.5
517,FOODS_3_252_TX_1_evaluation,2016-03-31,83.73616629838943,85.47553376850486,81.19078802708512,33.47345238095237,77.5
518,FOODS_3_252_TX_1_evaluation,2016-04-30,81.12127232551575,83.21545034412209,78.71632606595973,27.798452380952366,75.0
519,FOODS_3_252_TX_1_evaluation,2016-05-31,90.89148437976837,93.7251827259502,88.6045371602471,30.956404761904746,55.0
520,FOODS_3_252_TX_2_evaluation,2015-05-31,77.38510602712631,77.50253643601488,77.19222630973096,73.77,77.5
521,FOODS_3_252_TX_2_evaluation,2015-06-30,74.77021205425262,75.01264402975393,74.33817586268424,71.61552931257022,75.0
522,FOODS_3_252_TX_2_evaluation,2015-07-31,77.15531808137894,78.06409291668317,76.95067761443487,73.71052931257022,77.5
523,FOODS_3_252_TX_2_evaluation,2015-08-31,77.04042410850525,78.07332968375182,76.64770573071749,68.80113645542735,77.5
524,FOODS_3_252_TX_2_evaluation,2015-09-30,74.42553013563156,75.75935287874721,74.00133215378212,68.61113645542736,75.0
525,FOODS_3_252_TX_2_evaluation,2015-10-31,76.81063616275787,78.47284602421381,76.3003970283628,68.86446978876069,77.5
526,FOODS_3_252_TX_2_evaluation,2015-11-30,74.19574218988419,76.11319341958422,73.65537944083346,60.41155312209402,75.0
527,FOODS_3_252_TX_2_evaluation,2015-12-31,74.0808482170105,76.34519559046224,73.57929517674046,63.65155312209402,75.0
528,FOODS_3_252_TX_2_evaluation,2016-01-31,76.46595424413681,79.02646642151254,75.91475594172752,61.25155312209402,77.5
529,FOODS_3_252_TX_2_evaluation,2016-02-29,68.85106027126312,71.72418637537109,68.3422930572612,50.281553122094024,72.5
530,FOODS_3_252_TX_2_evaluation,2016-03-31,74.73616629838943,77.94351852889154,74.26837783472794,56.01155312209403,77.5
531,FOODS_3_252_TX_2_evaluation,2016-04-30,73.62127232551575,77.144616910587,73.165910574522,54.72655312209403,75.0
532,FOODS_3_252_TX_2_evaluation,2016-05-31,75.89148437976837,79.86674177161252,75.28417294052582,49.37630312209403,55.0
533,FOODS_3_252_TX_3_evaluation,2015-05-31,77.38510602712631,77.72234322299865,77.31136780574644,72.86416666666666,77.5
534,FOODS_3_252_TX_3_evaluation,2015-06-30,74.77021205425262,75.45164895232325,74.62695580846221,69.6870794473704,75.0
535,FOODS_3_252_TX_3_evaluation,2015-07-31,77.15531808137894,78.16295920592636,76.96257610082233,73.88207944737039,77.5
536,FOODS_3_252_TX_3_evaluation,2015-08-31,77.04042410850525,78.38750572210911,76.79643552966114,69.71926992356086,77.5
537,FOODS_3_252_TX_3_evaluation,2015-09-30,74.42553013563156,76.08102114567706,74.16076647882221,63.85426992356086,75.0
538,FOODS_3_252_TX_3_evaluation,2015-10-31,76.81063616275787,78.77190834022667,76.53853786563204,70.58926992356086,77.5
539,FOODS_3_252_TX_3_evaluation,2015-11-30,74.19574218988419,76.47015602870044,73.92367979159566,64.04426992356086,75.0
540,FOODS_3_252_TX_3_evaluation,2015-12-31,74.0808482170105,76.6657458635868,73.82064587793792,63.65176992356086,75.0
541,FOODS_3_252_TX_3_evaluation,2016-01-31,76.46595424413681,79.36585831132675,76.22460427831467,61.95176992356086,77.5
542,FOODS_3_252_TX_3_evaluation,2016-02-29,68.85106027126312,72.06743062499939,68.63587122690429,51.87676992356086,72.5
543,FOODS_3_252_TX_3_evaluation,2016-03-31,76.23616629838943,79.77237701709518,76.04532676320338,57.11676992356086,77.5
544,FOODS_3_252_TX_3_evaluation,2016-04-30,73.62127232551575,77.48287484362233,73.45185258912323,52.79176992356086,75.0
545,FOODS_3_252_TX_3_evaluation,2016-05-31,75.89148437976837,80.41918066802272,75.66863169116384,48.20593659022752,55.0
546,FOODS_3_252_WI_1_evaluation,2015-05-31,84.38510602712631,84.48340937574035,84.05173181144178,72.66666666666666,77.5
547,FOODS_3_252_WI_1_evaluation,2015-06-30,82.27021205425262,82.46901697416874,81.75384881614688,70.49166666666666,75.0
548,FOODS_3_252_WI_1_evaluation,2015-07-31,82.65531808137894,83.20279172833345,82.22214953713927,66.49341666666666,77.5
549,FOODS_3_252_WI_1_evaluation,2015-08-31,84.54042410850525,83.91261465828087,82.78418226220516,62.16841666666666,77.5
550,FOODS_3_252_WI_1_evaluation,2015-09-30,81.42553013563156,80.9100666910555,79.10123023944072,49.33341666666666,75.0
551,FOODS_3_252_WI_1_evaluation,2015-10-31,83.31063616275787,83.18969666610073,80.78028112721019,45.548416666666654,75.5
552,FOODS_3_252_WI_1_evaluation,2015-11-30,76.69574218988419,76.71282015867571,73.78204561831811,33.353416666666654,72.5
553,FOODS_3_252_WI_1_evaluation,2015-12-31,80.5808482170105,80.93961576657627,77.30819062511986,31.308416666666652,74.0
554,FOODS_3_252_WI_1_evaluation,2016-01-31,80.96595424413681,81.5660804107703,77.45179058057013,28.158416666666653,76.5
555,FOODS_3_252_WI_1_evaluation,2016-02-29,71.85106027126312,72.81582554822742,68.5371398768387,15.373416666666653,71.0
556,FOODS_3_252_WI_1_evaluation,2016-03-31,81.73616629838943,83.12669455925435,78.63628891925933,24.373416666666653,74.5
557,FOODS_3_252_WI_1_evaluation,2016-04-30,80.62127232551575,82.38777672700746,77.71087621044092,21.708416666666654,71.0
558,FOODS_3_252_WI_1_evaluation,2016-05-31,90.39148437976837,92.65156290115257,87.35639295955502,20.715083333333318,55.0
559,FOODS_3_252_WI_3_evaluation,2015-05-31,80.38510602712631,80.50429433227781,80.13545237049208,72.9215238095238,77.5
560,FOODS_3_252_WI_3_evaluation,2015-06-30,77.77021205425262,78.00542956182531,77.27543418918106,68.7365238095238,75.0
561,FOODS_3_252_WI_3_evaluation,2015-07-31,81.65531808137894,82.228188102683,81.124270561827,73.8665238095238,77.5
562,FOODS_3_252_WI_3_evaluation,2015-08-31,81.54042410850525,81.76583220794781,80.3513778522152,65.9340238095238,77.5
563,FOODS_3_252_WI_3_evaluation,2015-09-30,78.92553013563156,79.39922820887686,77.51194788563708,61.089023809523795,75.0
564,FOODS_3_252_WI_3_evaluation,2015-10-31,81.31063616275787,82.12194386202705,79.75223189971202,62.659023809523795,77.5
565,FOODS_3_252_WI_3_evaluation,2015-11-30,78.69574218988419,79.73200593479383,76.95439141516266,57.7340238095238,75.0
566,FOODS_3_252_WI_3_evaluation,2015-12-31,78.5808482170105,79.95140392776415,76.71422678928593,51.1440238095238,75.0
567,FOODS_3_252_WI_3_evaluation,2016-01-31,80.46595424413681,82.1185253531339,78.50888266331687,53.109023809523805,75.5
568,FOODS_3_252_WI_3_evaluation,2016-02-29,72.85106027126312,74.8444593652699,71.01286598070573,36.609023809523805,72.5
569,FOODS_3_252_WI_3_evaluation,2016-03-31,80.23616629838943,82.59947564845842,78.51888605019529,42.969023809523804,77.5
570,FOODS_3_252_WI_3_evaluation,2016-04-30,78.12127232551575,80.82875449403876,76.4991821390048,34.204023809523804,75.0
571,FOODS_3_252_WI_3_evaluation,2016-05-31,83.39148437976837,86.5745710433623,81.62277705280161,26.990547619047614,55.0
572,FOODS_3_377_CA_1_evaluation,2015-05-31,77.38510602712631,77.30354271441756,76.989573591953,73.765,77.5
573,FOODS_3_377_CA_1_evaluation,2015-06-30,74.77021205425262,75.50307851868966,74.67039957497741,72.73153846153846,75.0
574,FOODS_3_377_CA_1_evaluation,2015-07-31,77.15531808137894,78.040490749837,76.91145254689627,72.13903846153846,77.5
575,FOODS_3_377_CA_1_evaluation,2015-08-31,77.04042410850525,78.19794649582057,76.70517216314099,67.26403846153846,77.5
576,FOODS_3_377_CA_1_evaluation,2015-09-30,74.42553013563156,76.00049374068516,74.13591153410778,67.56403846153846,75.0
577,FOODS_3_377_CA_1_evaluation,2015-10-31,76.81063616275787,78.61875357858155,76.47612935902166,66.01903846153846,77.5
578,FOODS_3_377_CA_1_evaluation,2015-11-30,74.19574218988419,76.35398177084613,73.91807668265639,60.58903846153846,75.0
579,FOODS_3_377_CA_1_evaluation,2015-12-31,74.0808482170105,76.54222154313229,73.75114028289356,61.94903846153846,75.0
580,FOODS_3_377_CA_1_evaluation,2016-01-31,75.96595424413681,78.72030337471625,75.64381048357495,59.68153846153846,75.5
581,FOODS_3_377_CA_1_evaluation,2016-02-29,67.35106027126312,70.43818680073294,67.06884620374497,50.08653846153846,71.0
582,FOODS_3_377_CA_1_evaluation,2016-03-31,76.23616629838943,79.63249996713664,75.95536451989193,57.13653846153846,74.5
583,FOODS_3_377_CA_1_evaluation,2016-04-30,73.62127232551575,77.34507125559477,73.37235999031121,51.55653846153846,75.0
584,FOODS_3_377_CA_1_evaluation,2016-05-31,75.89148437976837,79.86786604796109,75.27216133110687,50.161538461538456,55.0
585,FOODS_3_377_CA_3_evaluation,2015-05-31,77.38510602712631,77.19535285316232,76.86686274536402,72.83,77.0
586,FOODS_3_377_CA_3_evaluation,2015-06-30,74.77021205425262,75.31061379401551,74.42902654196428,71.67903846153845,75.0
587,FOODS_3_377_CA_3_evaluation,2015-07-31,77.15531808137894,78.08153795369962,76.80314138308387,73.61653846153845,77.5
588,FOODS_3_377_CA_3_evaluation,2015-08-31,77.04042410850525,78.23520424750036,76.57859955761182,67.7018956043956,77.5
589,FOODS_3_377_CA_3_evaluation,2015-09-30,74.42553013563156,76.02978199647592,74.01408009999196,67.7318956043956,74.5
590,FOODS_3_377_CA_3_evaluation,2015-10-31,76.31063616275787,78.1755514602022,75.88466630695709,65.7918956043956,77.5
591,FOODS_3_377_CA_3_evaluation,2015-11-30,74.19574218988419,76.40969509047376,73.89675850239705,58.83689560439561,75.0
592,FOODS_3_377_CA_3_evaluation,2015-12-31,74.0808482170105,76.62946075628386,73.81443759847018,58.55189560439561,75.0
593,FOODS_3_377_CA_3_evaluation,2016-01-31,76.46595424413681,79.31092300920182,76.20910275067226,63.27189560439561,77.5
594,FOODS_3_377_CA_3_evaluation,2016-02-29,68.85106027126312,72.02145971375752,68.63190078984618,50.88647893772894,72.5
595,FOODS_3_377_CA_3_evaluation,2016-03-31,76.23616629838943,79.71465340900112,76.00966795302129,54.271478937728936,77.5
596,FOODS_3_377_CA_3_evaluation,2016-04-30,73.62127232551575,77.41866226222952,73.40396861961496,52.99647893772894,75.0
597,FOODS_3_377_CA_3_evaluation,2016-05-31,75.89148437976837,79.83306158596004,75.17365485249552,46.366478937728935,55.0
598,FOODS_3_377_TX_1_evaluation,2015-05-31,77.38510602712631,78.88561608624353,78.29224315878321,73.978,77.5
599,FOODS_3_377_TX_1_evaluation,2015-06-30,74.77021205425262,75.78077360033076,75.09413449739068,70.53451960784314,75.0
600,FOODS_3_377_TX_1_evaluation,2015-07-31,77.15531808137894,78.36426925359791,77.34771621019043,73.26451960784314,77.5
601,FOODS_3_377_TX_1_evaluation,2015-08-31,77.04042410850525,78.72240451098668,77.25361980156175,69.16421008403361,77.5
602,FOODS_3_377_TX_1_evaluation,2015-09-30,74.42553013563156,76.1965766344306,74.46419209280134,65.81421008403362,75.0
603,FOODS_3_377_TX_1_evaluation,2015-10-31,76.81063616275787,78.9900469903002,76.86073776716076,68.22921008403362,77.5
604,FOODS_3_377_TX_1_evaluation,2015-11-30,74.19574218988419,76.61059833761558,73.96526289140124,62.47479341736696,75.0
605,FOODS_3_377_TX_1_evaluation,2015-12-31,74.0808482170105,76.75951547782509,73.82566354263626,59.37979341736696,75.0
606,FOODS_3_377_TX_1_evaluation,2016-01-31,70.96595424413681,74.0033795839234,70.75342789842819,56.19479341736696,77.5
607,FOODS_3_377_TX_1_evaluation,2016-02-29,68.85106027126312,72.18711404243841,68.64147403646987,51.63979341736696,72.5
608,FOODS_3_377_TX_1_evaluation,2016-03-31,76.23616629838943,79.92071746015282,76.12416074163033,56.04479341736696,77.5
609,FOODS_3_377_TX_1_evaluation,2016-04-30,73.62127232551575,77.64757665599595,73.56100847023593,53.97479341736696,75.0
610,FOODS_3_377_TX_1_evaluation,2016-05-31,75.89148437976837,81.73846999014076,76.76811355169242,50.497793417366964,55.0
611,FOODS_3_377_TX_2_evaluation,2015-05-31,77.38510602712631,79.14411656492582,78.44264615959626,74.35,77.5
612,FOODS_3_377_TX_2_evaluation,2015-06-30,74.77021205425262,76.03341971361074,75.21190467480344,72.68916666666667,75.0
613,FOODS_3_377_TX_2_evaluation,2015-07-31,77.15531808137894,78.69486917655593,77.54219570648779,72.725,77.5
614,FOODS_3_377_TX_2_evaluation,2015-08-31,77.04042410850525,78.98652578027244,77.40628411467645,68.95124999999999,77.5
615,FOODS_3_377_TX_2_evaluation,2015-09-30,74.42553013563156,76.40702428664386,74.58719749955642,69.71124999999999,75.0
616,FOODS_3_377_TX_2_evaluation,2015-10-31,76.81063616275787,79.25108128313359,77.09034657781002,68.40124999999999,77.5
617,FOODS_3_377_TX_2_evaluation,2015-11-30,74.19574218988419,76.86780636663948,74.20500048357067,61.19274999999999,75.0
618,FOODS_3_377_TX_2_evaluation,2015-12-31,76.0808482170105,79.0144006331031,76.05229370920091,64.45774999999999,75.0
619,FOODS_3_377_TX_2_evaluation,2016-01-31,71.46595424413681,74.75365291055965,71.45337934844366,55.64774999999999,77.5
620,FOODS_3_377_TX_2_evaluation,2016-02-29,68.85106027126312,72.42460249269652,68.82087034355996,48.82774999999999,72.5
621,FOODS_3_377_TX_2_evaluation,2016-03-31,75.73616629838943,79.65992499344735,75.80021744054163,57.37774999999999,77.5
622,FOODS_3_377_TX_2_evaluation,2016-04-30,73.62127232551575,77.88900992804088,73.73409098560495,50.93274999999999,75.0
623,FOODS_3_377_TX_2_evaluation,2016-05-31,75.89148437976837,82.24092423750312,77.09400971423119,49.82274999999999,55.0
624,FOODS_3_377_TX_3_evaluation,2015-05-31,77.38510602712631,78.25110361531874,77.75722023894498,73.13,77.5
625,FOODS_3_377_TX_3_evaluation,2015-06-30,74.77021205425262,75.59618601439288,74.8275496763283,69.97916666666666,75.0
626,FOODS_3_377_TX_3_evaluation,2015-07-31,77.15531808137894,78.24938166655377,77.1258495606978,74.43416666666666,77.5
627,FOODS_3_377_TX_3_evaluation,2015-08-31,77.04042410850525,78.53519498006685,76.9934247825898,70.41681547619046,77.5
628,FOODS_3_377_TX_3_evaluation,2015-09-30,74.42553013563156,76.12881996854507,74.28751196972068,63.37181547619046,75.0
629,FOODS_3_377_TX_3_evaluation,2015-10-31,76.81063616275787,78.86715511014796,76.67547513767563,69.70181547619046,77.5
630,FOODS_3_377_TX_3_evaluation,2015-11-30,74.19574218988419,76.53023007930216,73.93371192893557,63.01681547619046,75.0
631,FOODS_3_377_TX_3_evaluation,2015-12-31,74.0808482170105,76.70451340854397,73.81435100083554,62.74181547619046,75.0
632,FOODS_3_377_TX_3_evaluation,2016-01-31,73.96595424413681,76.92464872984442,73.72971569191752,58.57431547619046,77.5
633,FOODS_3_377_TX_3_evaluation,2016-02-29,68.85106027126312,72.1180779604576,68.63073250223755,51.73431547619046,72.5
634,FOODS_3_377_TX_3_evaluation,2016-03-31,76.23616629838943,79.83608312657232,76.07381206656666,57.05931547619046,77.5
635,FOODS_3_377_TX_3_evaluation,2016-04-30,73.62127232551575,77.55400344738422,73.49390195109973,51.88931547619046,75.0
636,FOODS_3_377_TX_3_evaluation,2016-05-31,75.89148437976837,81.01505546869221,76.16053923242906,50.87431547619046,55.0
637,FOODS_3_389_CA_1_evaluation,2015-05-31,76.88510602712631,77.24744465696149,76.8125654410892,73.85,74.0
638,FOODS_3_389_CA_1_evaluation,2015-06-30,74.27021205425262,74.99065088395987,74.14555927241095,73.29625,75.0
639,FOODS_3_389_CA_1_evaluation,2015-07-31,76.15531808137894,77.30337893483419,76.06901446012611,72.88458333333334,77.5
640,FOODS_3_389_CA_1_evaluation,2015-08-31,76.54042410850525,77.96000981545848,76.37703179814977,66.60227380952381,77.5
641,FOODS_3_389_CA_1_evaluation,2015-09-30,73.42553013563156,75.1369609124524,73.23319188118732,63.88227380952381,75.0
642,FOODS_3_389_CA_1_evaluation,2015-10-31,76.31063616275787,78.34563828026279,76.13779029694156,64.8272738095238,75.0
643,FOODS_3_389_CA_1_evaluation,2015-11-30,73.19574218988419,75.534403389756,73.03367198929574,61.3072738095238,73.0
644,FOODS_3_389_CA_1_evaluation,2015-12-31,73.5808482170105,76.23500896794137,73.4256184383786,58.1372738095238,74.5
645,FOODS_3_389_CA_1_evaluation,2016-01-31,75.46595424413681,78.42569419359265,75.29971961591657,62.5272738095238,77.5
646,FOODS_3_389_CA_1_evaluation,2016-02-29,67.85106027126312,71.12072429656921,67.70300307968812,50.834773809523796,72.0
647,FOODS_3_389_CA_1_evaluation,2016-03-31,74.73616629838943,78.32622327192817,74.60723503681662,53.179773809523795,77.5
648,FOODS_3_389_CA_1_evaluation,2016-04-30,72.62127232551575,76.53443723235449,72.5087064523434,54.07977380952379,75.0
649,FOODS_3_389_CA_1_evaluation,2016-05-31,74.89148437976837,79.49759328209255,74.73055341314034,49.08977380952379,55.0
650,FOODS_3_389_CA_3_evaluation,2015-05-31,77.38510602712631,77.72234322299865,77.31136780574644,72.86416666666666,77.5
651,FOODS_3_389_CA_3_evaluation,2015-06-30,74.77021205425262,75.45164895232325,74.62695580846221,69.6870794473704,75.0
652,FOODS_3_389_CA_3_evaluation,2015-07-31,77.15531808137894,78.16295920592636,76.96257610082233,73.88207944737039,77.0
653,FOODS_3_389_CA_3_evaluation,2015-08-31,77.04042410850525,78.38750572210911,76.79643552966114,69.71926992356086,77.5
654,FOODS_3_389_CA_3_evaluation,2015-09-30,74.42553013563156,76.08102114567706,74.16076647882221,63.85426992356086,75.0
655,FOODS_3_389_CA_3_evaluation,2015-10-31,76.81063616275787,78.77190834022667,76.53853786563204,70.58926992356086,77.5
656,FOODS_3_389_CA_3_evaluation,2015-11-30,74.19574218988419,76.47015602870044,73.92367979159566,64.04426992356086,75.0
657,FOODS_3_389_CA_3_evaluation,2015-12-31,74.0808482170105,76.6657458635868,73.82064587793792,63.65176992356086,75.0
658,FOODS_3_389_CA_3_evaluation,2016-01-31,76.46595424413681,79.36585831132675,76.22460427831467,61.95176992356086,77.5
659,FOODS_3_389_CA_3_evaluation,2016-02-29,68.85106027126312,72.06743062499939,68.63587122690429,51.87676992356086,72.5
660,FOODS_3_389_CA_3_evaluation,2016-03-31,76.23616629838943,79.77237701709518,76.04532676320338,57.11676992356086,77.5
661,FOODS_3_389_CA_3_evaluation,2016-04-30,73.62127232551575,77.48287484362233,73.45185258912323,52.79176992356086,75.0
662,FOODS_3_389_CA_3_evaluation,2016-05-31,75.89148437976837,80.41918066802272,75.66863169116384,48.20593659022752,55.0
663,FOODS_3_389_WI_3_evaluation,2015-05-31,77.88510602712631,77.96532050674243,77.54544010258083,72.82375,76.5
664,FOODS_3_389_WI_3_evaluation,2015-06-30,75.77021205425262,76.18630208716604,75.20373472200603,69.42465909090909,74.5
665,FOODS_3_389_WI_3_evaluation,2015-07-31,77.15531808137894,77.93788053933929,76.50322968337042,72.19465909090908,77.0
666,FOODS_3_389_WI_3_evaluation,2015-08-31,75.04042410850525,75.89353812113002,74.12011380627746,66.09465909090909,77.5
667,FOODS_3_389_WI_3_evaluation,2015-09-30,72.42553013563156,73.60866227364897,71.47334427988947,61.50465909090909,75.0
668,FOODS_3_389_WI_3_evaluation,2015-10-31,77.81063616275787,79.31888835783768,76.85611610367184,68.9196590909091,77.5
669,FOODS_3_389_WI_3_evaluation,2015-11-30,75.69574218988419,77.5073943851347,74.76535829655714,63.22001623376624,75.0
670,FOODS_3_389_WI_3_evaluation,2015-12-31,75.5808482170105,77.72380698786746,74.64227891077482,58.79751623376624,75.0
671,FOODS_3_389_WI_3_evaluation,2016-01-31,77.46595424413681,79.90254104106342,76.50521742574033,62.67251623376624,77.0
672,FOODS_3_389_WI_3_evaluation,2016-02-29,70.35106027126312,73.11155822085883,69.45538852501365,50.59501623376624,72.0
